CYP8B1	RXRB
PXN	ITGA8
HIF1A	MTOR
NTSR1	GNAQ
CRLF2	CBLC
PTK2B	CXCR4
GMPR	AMPD2
LCLAT1	CDS1
GBA	GANC
AZIN2	GOT2
CDC25B	CDK1
ITGA1	LAMB4
CALML3	CAMK4
EP300	TCF7L2
MAPK8	FOS
POLR2F	ITPA
GBA	SGPP2
MCM5	ORC2
COL4A1	GP6
GSTM5	GGTLC2
LPL	DGKB
FBP2	PFKFB1
MITF	EP300
POLE	NME6
MPI	HK1
POLR1D	GUCY2F
MTMR1	HK1
PRKACB	RAP1B
STAT3	CPT2
WNT5B	PORCN
CCND3	TCF7L1
ACTG1	MYL12A
SGPP2	DEGS2
SHC3	PTK2
CYP2C19	GPX2
IL6R	JAK1
PLCG1	PLA2G2F
HTR5A	GNAL
ACVR1B	SMAD3
SOS1	SPRED2
DGKG	LIPF
PIKFYVE	PIK3R5
GUSB	UGT2B17
PIK3C2B	PLCB1
SOCS1	IL10RB
IGSF5	PRKCB
ITGB3	COL4A6
HK1	PMM2
COL4A2	ITGA1
BRAF	RAP1B
POLR2C	GUCY2C
CPT1B	ACACB
ITGA11	RELN
AOC2	ALDH1A3
ACOX1	ACAT2
TCF7L2	NLK
RRAS	RASGRP4
CYP2J2	GPX6
PIK3R5	TIAM1
CANT1	NT5M
NT5E	UPP1
HTT	TP53
WNT2	FZD5
MAP2K1	MAP3K8
ENTPD1	GMPR
NT5C2	GMPS
PIP5K1A	PLCB4
SULT1E1	UGT2B15
PDHA1	PC
GATM	ALDH3A1
IMPA2	PLCE1
CDKN1B	AKT1
ADH7	ALDH9A1
PDE1C	GMPR
PPAP2A	LIPC
QARS	GMPS
CSNK1A1L	AXIN1
POLR2I	NME1
POLR3K	ENTPD3
AKR1C4	AKR1D1
GSTK1	GPX1
ITGB7	COL1A2
ITGA5	LAMB4
AKR1B1	GRHPR
ABLIM1	RAC1
STAT3	PRKAA1
ARHGEF2	TUBB7P
WNT7B	FZD5
TSC2	AKT1
BIRC2	CASP6
GSTA2	GGT1
DIAPH1	RHOA
PTPMT1	PLCB2
GUCY1B3	NUDT2
PDGFRA	VEGFA
PLOD1	SUV39H1
PLCB4	DGKH
PLA2G4A	CYP2E1
FUT1	B3GNT4
PIK3C2A	SYNJ2
UGT8	NEU1
C8G	C7
ITGB7	COL6A6
NT5C1A	UPRT
SOCS4	CNTFR
INPP4A	PIK3R2
FGFR3	FGF19
ENTPD8	AMPD3
CSF2RA	TYK2
KYNU	PRMT3
ITGA7	COL11A2
ME1	LDHB
IRAK4	MAP3K14
ANAPC11	CDC16
PRKCE	RHOA
PLCB3	DGKA
PPP1R3D	GYS1
HAGH	GLO1
HAL	METTL6
MAPK1	CDK4
PRKCD	PLA2G3
ACSS2	ACLY
CHPT1	DGKI
NPR2	PDE3B
UGT1A5	PRMT5
HSD17B10	HADHB
ITGA10	ACTN4
CYP2C8	GPX6
SERPINC1	F2
NT5C3A	DCTD
SFRP1	WNT4
SHC1	PDGFRB
ENTPD6	RRM2B
PDGFRA	GRB2
ITGB7	VASP
NFKBIE	IKBKB
KLRC1	PTPN6
OXCT2	HSD17B4
PLCG2	ERBB3
GUCY2C	NOS3
PLCB2	CAMK2G
IL6R	TYK2
GSTP1	CYP2C18
NT5C1B	CMPK1
GSTM1	CYP3A43
SRD5A2	UGT1A10
EARS2	ALDH4A1
ITGA5	VASP
INPP5E	PTEN
ADCY10	ITPA
PLA2G3	CYP3A43
CCND1	CDKN1A
PLCG2	PLA2G10
YWHAH	CDC25B
SULT2B1	HSD3B1
IGSF5	PPP2R2B
ACLY	ACO1
POLR3G	NME7
ITGA1	TNN
IDH1	OGDHL
MAPK9	IRS2
ENTPD5	ENTPD8
POLR2J	ITPA
FGF20	EGFR
EPB41L3	CASK
ZMAT3	TP53
PRKCG	ACTG1
DVL3	FZD3
PLCG1	ERBB4
MAPK3	EGFR
CANT1	POLE2
PRKCQ	IKBKB
ADH1C	MAOB
POLD1	NME1
AKR1C4	CYP2S1
NT5M	PDE1C
MAPK11	CDC42
GAD2	ALDH3A2
PIK3CG	RRAS2
CALML3	GRIN2B
CALM1	PPP1CB
PKLR	ME1
ROCK2	PPP1CB
GSR	GSS
SFRP2	FZD6
CALML3	PDE1B
DDC	METTL2B
KRAS	CALM3
CCND2	JUN
DDC	PRMT3
MAP3K5	DAXX
ALOX5	CYP1A2
GSTM2	CYP2C19
ADCY5	PDE4D
ANAPC10	CDC20
NAGK	CHIA
AGPAT6	AGK
PPARA	NR1H3
CALM3	PDE1B
POLE2	NME1
ENTPD8	NT5E
AK4	CANT1
CCL5	NFKB2
IL15RA	CBLB
NMNAT1	NT5E
PPAP2B	ENPP7
ITGA8	FNDC5
PTPN6	IL6R
RAC3	WASF1
POLA2	NME4
ADCY1	ITPA
FGFR4	FGF1
ALDOA	PFKP
GOT2	LDHA
PRKCB	PLCB3
MAP2K4	MAPK8
GSTO2	CYP2B6
SULT2A1	HSD3B2
PIK3R1	PLCB2
PLCG2	NOS3
PIKFYVE	PLCB1
CD44	LAMA3
CYP1A1	IDO1
NT5M	HPRT1
UGT2B17	CYP2B6
INPP5A	PLCE1
ST6GALNAC1	GALNT13
MAPK11	CXCL1
ACTB	MYH9
DHRS3	NAT6
COL6A2	GP6
IRS1	IKBKG
RND1	PLXNB2
AK1	NT5C
CYP4A11	PLA2G2F
ARSE	NEU2
PLCB2	DGKQ
BCAT1	IARS
PLA2G2F	PEMT
GFPT1	NADSYN1
FNDC3A	ITGA4
PIK3CA	CBLB
ENTPD5	RRM1
ENTPD3	ADCY5
GAD1	DARS
POLR1B	CANT1
IFNGR2	IFNA6
MAP3K10	MAPK8IP3
COL5A1	ITGB1
IMPA2	PLCB1
PDE7B	AMPD2
PKLR	ENO1
PIK3R2	VAV3
EARS2	GOT2
TYK2	CBLB
ITGB4	THBS2
CYP1B1	ASMT
MTMR1	HK3
ALDH3B1	ADH6
CANT1	NME6
HK2	PMM1
PLCD3	DGKB
AK5	AMPD3
AK1	AMPD2
TYMS	NT5C3A
MGST1	TXNDC12
UGT2B7	PRMT8
ITGB7	TNN
HK3	PGM2
IL21R	JAK2
CHPT1	PLA2G5
MAP2K2	MAP3K8
PTTG1	ESPL1
NT5C	ENPP1
PIK3R3	SYNJ1
CACNB3	RASGRF2
SUCLA2	SDHA
SULT1E1	UGT2B10
TNFSF10	TNFRSF10B
WNT7A	FZD6
PPAP2A	AGPAT6
PLD2	PRKCB
PLCD3	DGKI
ALDH6A1	ALDH1B1
KRAS	CAMK2D
GBA	SMPD4
AANAT	PRMT2
IL22RA2	TYK2
NOTCH3	DTX4
CYP4A11	PPARA
PRKY	ATF4
HK1	PGM3
FGF11	MET
PPM1B	MAP3K7
RDH11	MAOA
HSD3B2	UGT1A9
PIK3R1	FLT3
EFNB3	RGS3
PIK3CG	PLCB4
DHRS1	ESCO2
FGF1	MET
SHMT1	PSPH
NT5C1B	PDE10A
HSD17B3	UGT2B7
RYR3	P2RX5
POLR1A	PKLR
ITGA8	COL5A3
CYP4A22	CYP4A22
PIP5K1B	PLCD4
ITGA5	COL6A2
POLR2J	GUCY2F
CSK	ITGA1
ZNRD1	ADCY5
PTGS2	NFATC2
UGT1A5	TRMT11
KRAS	CALML3
TAT	FARSA
MCM6	ORC5
CRK	ITGB6
SOCS7	IFNGR2
ENTPD3	ADSS
IL9R	TYK2
UGT2B17	LCMT2
PIK3CB	MTOR
SFRP5	WNT5A
HSD3B2	UGT1A3
PPP2R1A	AXIN1
DLD	GLDC
PIK3R1	CBL
PTPN6	IL3RA
FUT6	B4GALT4
APC	AXIN2
RDH13	EPHX2
PIPOX	GCAT
EPHX1	CYP2S1
VWF	ITGA2B
MAT2B	PRMT8
AKR1B1	GALK2
DAO	SARDH
AK5	NT5C3A
PPP2CB	RPS6KB2
PYCR1	LAP3
PKM	ENO1
ADCY10	NUDT2
GNAI1	LPAR1
ERBB3	GRB2
GLI3	PRKY
PLXNA3	RAC2
ENTPD3	PDE8A
ABAT	ALDH2
INPP5J	PLCD3
PIK3C2G	PLCB3
HSD17B12	UGT1A7
ENTPD1	HPRT1
PRKAA1	STK11
CER1	WNT8A
EPHA8	ABL1
RBL2	E2F1
HTT	CALM2
BLVRB	UGT2B10
AKR1C4	UGT1A3
PRKAR2A	LIPE
BCR	STAT5B
AK4	PDE2A
GSTM4	CYP2E1
NPR1	NME4
SHC2	BCR
ITGA8	VASP
ST3GAL1	ST6GALNAC3
ITGA8	COL3A1
POLR2H	ADCY10
NFATC2	PPP3R1
GLI2	WNT2
PLA2G6	GNAI2
ENPP7	GALC
GLI1	HHIP
GSTP1	GPX7
MAPK12	ATF2
COL5A1	ITGA1
UGT1A6	ARSE
PIK3CG	CD28
CMPK1	UCK2
NOTCH2	PSEN2
CCNA2	CDKN1A
NT5C2	GMPR2
PIK3CG	MET
RRM2B	NME6
CALM1	GRIN2B
SOCS2	JAK1
ABO	FUT5
MPDZ	CLDN15
ACAA2	RDH14
CREB5	EP300
PIK3CB	FLT1
MAPK14	PTPN5
MAPK1	DUSP4
RXRB	PCK1
CYP2C9	PLA2G6
AADAT	AKR1B10
IL23R	JAK2
FOSL1	TCF7L1
PLCB4	DGKB
NOTCH1	NCSTN
BDKRB2	GNA11
UGT2B4	CYP2B6
RPS6KA2	ATF4
ENTPD5	PDE1C
ITGAV	CHAD
PIK3R1	IRS2
IFNGR1	IFNA21
ENTPD1	ADCY5
APRT	PDE4D
NT5C1B	HPRT1
PDE7B	ADSL
PLXNA2	RAC2
POLR3K	AK3
ALPI	SNRNP200
TP53	TNFRSF10B
ST6GALNAC4	ST8SIA5
PIK3CD	MET
POLR2A	GUCY2D
CCND3	GSK3B
UGT8	SMPD2
ECHS1	DHRS1
PDE1C	AMPD3
SV2C	LAMC2
MYC	STAT6
ROCK2	PIP5K1B
COL3A1	ITGA10
TICAM1	TICAM2
ADRB1	GNAS
SHC1	FLT1
IDH2	ACO1
ENTPD5	PKM
PAK4	CDC42
MAPK14	DUSP3
GMPS	PDE11A
ENTPD1	IMPDH1
SGPP2	SPHK2
ROCK2	RHOA
BAAT	ACAA2
FNDC4	ITGA5
MAP3K6	MAP2K3
FGF2	PDGFRA
GOT2	ACY3
FNDC1	ITGA5
VAV3	PTPN11
ADH6	UGT2A1
MAPK3	PLA2G5
SOCS2	LEPR
SFRP1	FZD9
POLR1A	NME4
HSD17B8	UGT1A8
GSTT2	GPX3
MPDZ	CLDN6
UGT8	ARSA
COL6A2	ITGA3
ADCY2	GNAI1
PIK3CB	CRK
DDC	MAOA
UGT1A4	TRMT11
HCST	KLRK1
GCNT2	B4GALT3
PIP4K2B	PIK3C2B
PRIM1	NME4
PPP3R1	NFAT5
NCF2	VCAM1
GUCY2C	PDE4D
RAC1	DOCK1
AK1	PKM
ADH1A	UGT1A10
ITGB5	VASP
IL2RG	CBL
ITGA9	COL6A1
ITGB6	COL6A3
SOCS2	IL13RA1
TJP1	CTNNA2
POLR2C	GUCY1B3
PIK3C2B	PLCB3
PLCB1	GNAI1
ACACA	SREBF1
SLC27A5	ALDH3A2
E2F2	CCNA1
ADCY6	PDE4B
INPP5D	PDPK1
PPP1R3D	AKT2
POLR2G	AK3
CCNB1	ANAPC10
GSTA2	CYP2C18
NT5C2	UPP1
FNDC5	ITGA3
CACNA1A	RASGRP3
PSEN1	PRKX
PLCG2	CALM3
SHPK	ITPK1
ASRGL1	DARS2
GLI1	FBXW11
PDE3A	AMPD3
ITGB4	CAV3
ENTPD3	PDE10A
POLR2E	ENTPD2
UGT2B15	CYP2B6
INHBE	FST
GGT7	GCLM
POLR2J	ADCY8
FGF14	PDGFRA
POLR2K	NME1
ADCY6	NME7
ADCY4	PDE4A
MCM2	ORC2
GDA	XDH
ENTPD4	NME4
AHCY	METTL2B
MAPK3	ETV7
AKR1C4	CYP1A1
PLA2G2E	GNAI1
CGN	MYL9
DGAT1	DGKG
GUCY1A2	PDE7A
POLD3	NME2
VAV2	TEC
IFNA10	PSME2
PAK2	CDC42
NOTCH4	DLL4
PIK3CD	TIAM1
POLR3H	ADCY1
PKLR	NUDT2
AKR1B1	SORD
NTF4	NTRK1
GSTZ1	GGT7
ITGB3	LAMA1
CALM2	PPP1R3D
PPAP2A	CEL
PIKFYVE	PLCZ1
NFX1	ASMT
ENPP1	PANK1
CCNB2	PLK1
SHC4	IGF1R
ADH1C	UGT1A7
PIK3CG	CBL
ERBB4	BTC
SOS2	CCND2
AGXT2	SHMT2
IL6ST	CBLB
ALPI	DDX52
POLR2I	NME6
TGFB2	LEFTY1
ADH4	UGT1A1
PLA2G5	CYP3A4
CACNG5	RASGRF1
PLA2G5	CYP3A43
SRD5A2	UGT1A9
FUT5	B3GNT1
POLR2F	NME4
GUCY2D	PRKG2
ADCY4	GNB3
ARG1	ODC1
GUCY1A2	NUDT2
PPAP2C	LIPF
ENTPD8	ENTPD2
SMAD3	ZFYVE16
UGT1A10	PRMT8
CFL2	ACTC1
PIK3C2A	PI4KB
POLR1B	ADCY4
PIK3CG	TIAM1
GNPDA2	AMDHD2
MYL10	PPP1R12A
SOCS1	IL7R
TPO	TYR
ACOX3	ACSL6
UGCG	PPAP2C
SDHD	FH
PIK3CB	CD28
PAK2	RAC1
NT5C2	PDE6D
PAK6	ARHGEF6
RBKS	PGM3
MAPK1	CAMK2A
PTEN	PLCD4
GLDC	SARDH
PLA2G2D	GNAS
CYP4A22	CYP2E1
PDE3A	DCK
POLD4	NME6
WNT2B	FZD6
CYP3A4	PON1
ITPR2	ITPKA
UGT1A4	WBSCR22
MMP7	TCF7
TPK1	THTPA
ISYNA1	HK2
PLCB2	PI4KB
ALPI	DDX56
AK2	PDE4B
TNFSF10	TNFRSF10C
NT5C1A	TYMP
CALM2	PYGL
INPP5E	PLCZ1
ME1	LDHAL6A
DGKH	LIPF
PPARG	FABP4
PIK3R2	INSRR
MYL9	MYLK2
AKT2	FOXO3
ASAH1	PPAP2B
PRMT3	MAOA
PLA2G2D	GNAZ
PLXNB1	SEMA4C
PLA2G10	GNAI3
PLA2G5	GNAZ
PLA2G3	CYP2E1
FGFR4	FGF9
AK1	PDE7B
ADH6	UGT1A8
PRKCD	IRS2
CHRM1	GNA14
FN1	SDC3
ADCY6	GNAI2
STAT5A	JAK2
MAPK12	CDC25B
GSTA3	GSS
EPHB2	ABL1
NMNAT2	NT5C
GBA	GAA
ALOX12	CYP2B6
IAPP	NEUROD1
GSTA1	CYP2E1
IL1RAP	IL1B
NT5C3A	AMPD2
POLR2B	NME7
MAP3K14	MAP3K7
SDS	SHMT2
UGT2A1	CARM1
KRAS	CALML6
ITPR3	INPP5K
ACADM	CPT1C
PRKCG	NRAS
ENPP3	PANK2
FGFR3	FGF4
ASNS	ASPA
SULT1E1	UGT1A8
CACNB3	RASGRP1
ITPKB	PLCD1
ADCY3	GNAI3
MYL12A	PPP1R12B
TGFB2	SMAD2
NOTCH1	ADAM17
C3	CD46
ANAPC7	ANAPC1
PLCB3	CAMK2A
BLVRA	UGT2B15
GUCY2D	PDE6G
PRKY	CREB3L4
AFMID	IDO1
POLR2E	ADCY3
CCNE1	SKP1
FGFR1	FGF9
POLR2A	ADCY5
BCL10	IKBKB
COL1A1	ITGA10
AK2	RRM2
GSTZ1	GPX2
PGAM4	ACYP1
MAT1A	LCMT2
NT5C3A	ENPP3
MADCAM1	SELL
MTMR6	NANS
HMGCS1	OXCT2
ITGA4	TLN2
PLCB2	GNAO1
INPP5D	PRKCI
PIK3CB	ERBB3
MAPK1	DUSP7
INPPL1	PLCE1
PYGM	LYZL1
FLAD1	ACP2
FZR1	ANAPC4
ANAPC4	CDC23
ENTPD5	AMPD1
CACNB1	RASGRP4
AK2	PDE6H
ITGA8	LAMB1
ITGA2B	LAMA5
B3GNT4	B3GNT2
GALNT8	C1GALT1C1
HRAS	PDGFRA
CNTFR	CBLB
PPP2CA	TGFBR2
FPGT	FUK
PLCD1	INPP1
ITGA9	LAMB3
MAPK12	MAPKAPK5
PIP5K1A	PI4KB
ITGA7	COL6A3
ATIC	AMPD3
AANAT	WBSCR22
BDKRB2	GNA14
CCL4	RELA
FNDC5	SDC4
PLCG2	ERBB2
CMPK1	NME6
IDH1	IDH3B
POLR3H	ADCY8
AK7	ENTPD8
HDC	CARM1
RAC1	NFKB2
PC	MDH1
PRKACA	PRKCA
POLR2D	ENTPD3
IL22RA1	TYK2
HRAS	MLLT4
ENTPD6	NT5M
PIKFYVE	PIK3C2B
RXRG	UCP1
RXRA	SORBS1
CCND3	JUN
MAP3K5	AKT2
GSTM4	GGT1
HSD3B1	UGT2B7
CDK2	CDK7
ITGB8	ACTN3
PDE6D	GUK1
TYMP	UPP2
CLDN15	TJP2
NT5E	QPRT
MYL12B	MYLK3
DDC	COMT
PLCG1	PLA2G1B
CNGA4	GUCA1C
FUT5	B4GALT4
HADHA	KAT6A
ITGB2	F11R
ROCK1	MYL2
ADHFE1	UGT1A7
ADH4	UGT1A10
GSTZ1	CYP2C18
ITGB5	THBS4
SYNJ2	PLCZ1
FGF10	MET
FGF1	IGF1R
CALM2	NOS2
DGKH	LIPA
NOX1	MAPK12
NMNAT3	NMRK1
IDH2	IDH3G
ADSS	ADSL
TJP1	PRKCE
PIK3CB	JAK2
PRKACB	CREB3L3
GLI1	WNT2B
CSK	ITGB1
AGPAT1	CDS1
PIK3CG	VAV3
PIK3R3	MRAS
IL12B	NFKB1
PIK3R2	PLCE1
MGST1	CYP2B6
BRAF	NRAS
PDE4C	DCK
CCNE1	E2F1
NT5E	DCTD
MCCC2	IVD
SPTLC1	KDSR
NT5C3A	HPRT1
PRKACG	GJA1
CYP2J2	CYP4F3
PIK3R3	PLCB3
ACTN2	PIP4K2B
PDE2A	GMPR
DVL1	RAC1
ITGA2	LAMB4
NPR2	PDE11A
KYNU	AADAT
WNT7B	FZD1
ARG1	NOS2
TYMS	MTHFD1
ITGA9	PARVG
ITGA6	THBS1
GUCY1A2	PDE8B
CMPK1	NME2
HSD17B12	UGT1A9
NMNAT1	NT5C1A
ACSS2	ALDH9A1
ADH5	UGT2B7
PRKCA	MMP14
ARSE	NEU3
MYL2	PPP1CA
CTPS2	ITPA
JUP	LEF1
FUT2	B4GALT2
AGXT2	ALAS1
PAPSS2	PAPSS2
HAGHL	GLO1
UGT2B17	PRMT5
PRKCG	PLCE1
SUCLG1	SDHB
PDPK1	RXRG
SGPP2	ACER2
MAPK12	ELK1
SORBS1	FLOT2
IL1B	JUN
GCH1	DDX41
GSTT2	CYP3A43
ARPC1A	DIAPH1
PLA2G3	PAFAH1B2
ADSS	NT5C3A
TSC2	AKT3
POLR2H	NPR1
PGAM1	ACYP1
HK1	PGM2
MTHFD1	GART
MARS2	MAT1A
PDHB	PC
HSD17B8	UGT2B11
SV2C	LAMB4
GSTA1	CYP1A1
PPAP2C	CDS2
ACTN1	ACTG1
CYP2C9	ALOX5
ENTPD8	ATIC
LCT	B4GALT1
CREB3L2	EP300
ITGA3	CHAD
APOA2	PPARA
PIP4K2A	PLCD4
MGST3	CYP2C19
B3GALT2	ST3GAL3
NCK1	LCP2
VAV3	RAC1
ITGB5	TLN2
PIK3CB	BTK
PIK3CD	PIP5K1A
SOCS3	JAK3
JAM2	PPP2R2C
POLR2I	CTPS1
ADH5	UGT1A10
INMT	PRMT5
GUCY1A3	PDE2A
RELA	NOD1
RXRB	SCP2
PTS	RAD54B
CYP2J2	GPX3
CYP17A1	CYP11A1
MAX	CDK6
TRAF6	IRAK1
ITGB1	PARVA
DEGS2	GALC
HADHB	RDH11
ITGA11	CHAD
MAPK9	MAP2K1
ADCY1	PDE2A
EZR	ACTB
ITGB7	FLNB
MAP2K3	RAC2
POLR1A	GUCY1A3
PIP4K2B	PIK3R5
RAC3	CDC42
TSC2	RPS6KA6
GCNT1	GALNT6
GSTT2	GPX6
FGF14	MET
PAK4	ARHGEF7
PTTG1	ANAPC11
AKR1A1	ALDH9A1
CANT1	PKM
PTK2	PDGFRA
PIK3C2G	PLCG2
PTGS1	PLA2G1B
CYP2C18	PLA2G4A
TJP3	CLDN22
PDE4D	AMPD3
CYP4F2	PLA2G2A
ITGB4	TLN1
GADD45G	CDK1
SGMS2	DEGS1
ADCY1	PDE4D
PVRL1	MLLT4
PARS2	P4HA1
DHRS1	ESCO1
ARAF	RRAS2
IL12RB2	IL12B
PDE11A	GMPR2
RFC5	NME6
PRKACB	MAPK3
TRADD	TNFRSF1A
ADSS	IMPDH1
UGT2B28	LCMT1
AKR1C4	HSD11B1
ENTPD3	PDE3A
ITGA4	COL5A2
SGMS1	GALC
ALDH6A1	HSD17B10
OLAH	OXSM
PLCG1	CALM3
ITGA3	ACTN3
POLR2E	NME7
SFRP2	WNT5A
INPP5B	PLCE1
CACNB2	RASGRP4
GARS	SARDH
PAK2	GNG12
HRAS	CDC42
EPX	TAT
INPP5A	INPP1
CPT1B	RXRA
ENTPD3	GUCY2F
GLI3	PTCH1
WNT2	FZD2
POLR3K	NME4
HADHB	ACAT1
PKLR	GUCY2F
ENPP1	PYGM
WNT3A	FZD7
INPP4A	INPP1
GJA1	PRKG2
CRK	ITGA10
POLR2J	NPR2
APOA1	RXRG
CNDP1	LCMT2
APC2	AXIN1
ALDH1A3	EHHADH
ITGAV	PARVG
BCKDHA	DLD
NPR2	PDE6D
WASL	ACTB
NT5C	GMPS
PIK3CA	SLC2A4
DIAPH1	PFN1P3
CALM3	ADCY1
UCK1	CDA
IPMK	MINPP1
ITGA9	VASP
ACTN2	CTNNA2
FARSB	PAH
CRH	CRHR1
MAPK11	MAPKAPK3
ECHS1	PNPLA3
PISD	PLA2G2D
STAM2	JAK3
PLA2G6	PTDSS2
POLR3K	NME2
CDS2	DGKA
MGST1	GPX5
PKM	LDHD
ASNS	ACY3
PIK3R1	PRKCZ
PIK3CB	JAK3
CD44	COL6A3
NCF4	MAPK13
SOCS3	IL2RG
ALPPL2	GCH1
INPPL1	ITPK1
GNA12	ARHGEF12
MAPK10	CRKL
CANT1	ITPA
ITPR2	INPPL1
COL6A1	ITGAV
NME4	NUDT2
SMAD2	CDKN1B
MMP7	LEF1
COASY	PANK2
WNT2	FZD3
CPT1C	RXRG
PTK2	ITGA2B
NOTCH4	DTX2
CER1	WNT10A
ACOT12	ACAT2
ADSS	ITPA
ADCY2	GNAI3
WNT1	FZD5
ACTG1	MYH8
CLDN20	TJP2
GLS2	GFPT2
SHMT2	ALDH3A1
GLI3	GSK3B
PPP2CA	RPS6KB1
CACNA2D3	RASGRP4
CYP11B1	HSD11B2
ITGB6	PARVA
ITGA4	RAP1A
NFKBIE	NFKB2
CDKN1B	CCNA1
SOCS4	STAT3
AK7	PDE6D
CRK	ITGAL
STAT6	IRF9
BCAR1	ITGB2
ST3GAL6	FUT6
PIK3R3	ERBB2
BAD	AKT3
UGT2A1	METTL2B
CD44	FNDC3A
LEPR	CBLB
WNT8B	FZD7
ANAPC7	CDC16
FOXO1	G6PC
ANAPC10	ANAPC11
PIK3R2	PRKCZ
CCL5	FOS
HAL	PRMT7
PPP2R2A	PRKCG
C3	C5
PAPSS2	SULT1A4
POLR1B	ENTPD3
PON2	ACPT
PIAS4	CDKN2B
CRK	ITGA1
PTGER3	GNA15
GBA3	MGAM
IL1RAP	IRAK2
NT5C1B	NUDT12
RXRB	UCP1
ADH1A	UGT2B17
PIP5K1A	PLCE1
CALML6	GRIN1
TGFBR1	SMURF2
CACNA1S	RASGRF2
NPR1	PDE7A
PRKX	GJD2
ADCY3	PDE3B
NPR2	PDE7B
ITGB6	COMP
FUT2	B4GALT3
CTNNA1	CTNNB1
PRKACB	CREB1
ACOX1	CPT1B
ITGA3	FLNB
GUCY2F	PDE5A
NOTCH4	JAG2
CLDN1	TJP2
ITGA5	TNN
MAD2L1	ANAPC7
POLR3B	ADCY5
WNT3	FZD1
ITGB4	COL3A1
GAD2	ABAT
WNT9A	FZD8
GLI3	PRKX
ITGA11	COMP
LCT	AKR1B10
HPRT1	IMPDH2
PFKM	SREBF1
PLD2	PLA2G2E
KIR2DL3	PTPN11
PDE7B	GUK1
POLR1B	ADCY8
INADL	CLDN20
HRAS	GNAI2
PRKACA	ATF4
GAD2	ASS1
GUCY2F	NME7
CD38	ENPP3
ANAPC2	CDC20
ITPKA	PLCG1
GYS2	GBE1
COL2A1	GP6
TGFB3	INHBE
CCNE1	CDKN1B
ACADSB	ECHS1
NOX1	MAPK14
FGFR4	FGF21
WNT5A	FZD4
SPP1	ITGAV
G6PC	PGM3
NCR1	CD247
CALML6	PPP1CB
PTTG1	ANAPC1
TNFSF10	IFNGR2
WNT4	FZD8
PRKACA	ADCY4
F11R	PRKCD
ITPR3	ITPKB
IFNA21	PSME2
PIK3C2B	PLCZ1
LRP5	FZD9
UGT8	UGCG
PIK3CG	AKT1
IFNGR1	IFNA5
UGDH	UXS1
CHRM1	GNAL
IRS2	SOCS1
ADSSL1	GMPR
PIP5K1B	PLCB2
IFNAR1	IFNA14
MAPK1	PTK2
TUBA3E	GJA1
MAD2L2	ANAPC11
HSD17B8	UGT2B4
RHOA	MYH13
NT5M	AMPD2
HSD17B8	UGT2B17
SFRP1	WNT16
CYBA	MAPK12
MAPK9	DUSP6
MITF	CREB3L2
GSTM1	CYP3A4
ITGA2	LAMA1
ENTPD8	PDE9A
SHC2	MET
PIK3CA	PIP4K2A
ITGA4	COL6A2
UGT1A1	AKR1D1
MAPK1	ETV6
SMAD7	SMAD9
SOCS1	JAK2
COL4A6	ITGB1
PIP4K2A	PLCB4
ALDH1B1	HSD17B10
ACSL4	CPT1C
SHMT2	CBS
SSX2IP	MLLT4
ITGA2	TNR
ALPPL2	ENTPD7
PLCG2	PLA2G2D
RARS2	NOS3
PRKY	ADCY1
ADO	CSAD
FUT4	GCNT2
TGFB1	LTBP1
BLVRA	UGT1A8
CD44	FNDC4
UGT1A4	PRMT3
PIK3CA	PIP4K2B
CNGB1	GUCA1C
DVL3	RAC1
PNPLA3	GPD2
CALML6	GRIN2B
DVL3	APC2
ADH5	UGT2B11
INPP5E	PIP4K2B
AOC1	RDH11
CCND2	CTNNB1
BAIAP2	ATN1
MAPK10	DUSP9
GADD45G	MAP3K4
POLA2	PKM
GSTM4	GPX7
PRKCG	KRAS
GRM5	GNA13
ADH4	ALDH2
NT5C1A	PDE3B
PLD2	PLA2G5
SHC3	PTPRF
ENTPD3	NME7
MAPK10	PTPRR
ACTG1	WASF3
CANT1	GMPR2
GUSB	UGT2B28
POLR2D	GUCY1B3
GSTO2	CYP3A4
ITGA2	SPP1
DLAT	ACAT1
ITGA10	FLNB
PLA2G2A	LYPLA1
AGMAT	AOC3
CTH	GLUD1
PIK3R2	PI4KB
UGT1A10	METTL6
CALM1	PHKA2
PLCZ1	DGKB
FLT1	PDGFC
IL15RA	TYK2
INADL	CLDN14
PLCB1	DGKQ
RYR2	P2RX5
ACAT2	HADH
WNT6	FZD8
POLR3G	ADCY8
CREB3L4	EP300
SGMS1	PPAP2B
POLR2F	ADCY4
IL12RB2	TYK2
CASP3	IL1R2
DHRS3	ESCO2
POLR2E	NME2
ACOT12	ALDH3A2
PIK3CG	PDK1
MADCAM1	ITGA4
MTR	AHCYL2
CYP4A11	ALOX15
HSD17B3	CYP11B1
VAV2	PTPN6
PFKFB4	PFKP
MAPK1	RPS6KA3
ANAPC5	CDC16
UCK2	CDA
POLR2F	ADCY3
ALDH3B2	MAOA
CACNA1D	KCNJ11
CCND2	STAT4
CAMKK1	PRKAG2
ENTPD5	IMPDH1
PLA2G12B	GNA13
UGT1A10	AKR1D1
CSNK1A1	AXIN1
BCR	STAT5A
ITGA2B	LAMA4
ALDH7A1	ACYP1
DHRS2	KAT6B
PRKACB	PRKCB
FGFR1	FGF23
GNE	MTMR6
ITGB8	VWF
ADH4	UGT2A3
